Tag	Tag File Name	Seq	Folder	Title	Author
equality	equality.html	4	quotes	First they came...	Martin Niemöller
equality	equality.html	4	quotes	Generosity is the robust strategy	Tim O'Reilly
equality	equality.html	4	quotes	Good Management is Like The Beatles	Steve Jobs
equality	equality.html	4	quotes	Guided missiles and misguided men	Martin Luther King Jr.
equality	equality.html	4	quotes	A hereditary meritocracy	Edward Luce
equality	equality.html	4	quotes	History is not some self-driving car	Edward Luce
equality	equality.html	4	quotes	If you'll just rattle your jewelry	John Lennon
equality	equality.html	4	quotes	A law against private jets	Abigail Disney
equality	equality.html	4	quotes	Liberal democracy's strongest glue is economic growth	Edward Luce
equality	equality.html	4	quotes	Liberalism is not Socialism	Winston Churchill
equality	equality.html	4	quotes	A multiethnic democracy in which no particular ethnic group is in the majority	Danielle Allen
equality	equality.html	4	quotes	No person in America should be too poor to live	Alexandria Ocasio-Cortez
equality	equality.html	4	quotes	Peace with Justice	Dwight D. Eisenhower
equality	equality.html	4	quotes	The people are what matter to government	Frances Perkins
equality	equality.html	4	quotes	The Philosophy of Jazz	Wynton Marsalis
equality	equality.html	4	quotes	A Progressive Annual Tax on Capital	Thomas Piketty
equality	equality.html	4	quotes	Public morality	Robert B. Reich
equality	equality.html	4	quotes	Set off from the rest by a line drawn	Walt Whitman
equality	equality.html	4	quotes	To live wisely and agreeably and well	John Maynard Keynes
equality	equality.html	4	quotes	The Trick in Keeping Bands Together	Bruce Springsteen
equality	equality.html	4	quotes	Two ideas of government	William Jennings Bryan
equality	equality.html	4	quotes	The Ultimate Democracy	Paul McCartney
equality	equality.html	4	quotes	The US remains astonishingly backward when it comes to education	Anu Partanen
equality	equality.html	4	quotes	We All Derive From the Same Source	Henry Miller
equality	equality.html	4	quotes	We have wonderful arguments	Steve Jobs
equality	equality.html	4	quotes	We Must Respect the Other Fellow's Religion	H. L. Mencken
equality	equality.html	4	quotes	What would a new social compact look like?	Edward Luce
equality	equality.html	4	quotes	White people will have quite enough to do	James Baldwin
evolution	evolution.html	4	quotes	Apes and Humans	Carl Sagan and Ann Druyan
evolution	evolution.html	4	quotes	The chicken experiment	David Sloan Wilson
evolution	evolution.html	4	quotes	Competition is not separable from endless flavors of cooperation	Richard Powers
evolution	evolution.html	4	quotes	Evolutionary Drive Towards Complexity	Richard Dawkins
evolution	evolution.html	4	quotes	Living in small groups has been baked into our psyches	David Sloan Wilson
evolution	evolution.html	4	quotes	The malleability of life	David Sloan Wilson
evolution	evolution.html	4	quotes	Our tribal instincts are not bugs	Michael Morris
evolution	evolution.html	4	quotes	Small groups are a fundamental unit of human social organization	David Sloan Wilson
evolution	evolution.html	4	quotes	The Tribe Drive	David R. Samson
evolution	evolution.html	4	quotes	Which side will lose by winning	Richard Powers
evolution	evolution.html	4	quotes	A working simple system	John Gall
experimentation	experimentation.html	4	quotes	But above all, try something	Franklin D. Roosevelt
faith	faith.html	4	quotes	Unlike cynicism, hopefulness is hard-earned	Nick Cave
family	family.html	4	quotes	Many humans just don't like their families	David Graeber and David Wengrow
governance	governance.html	4	quotes	Always difficult decisions needing to be made	Alexander McCall Smith
governance	governance.html	4	quotes	Balance is Required to Maintain Democracy	Wynton Marsalis
governance	governance.html	4	quotes	The best thing we can do is treat each other better	Barack Obama
governance	governance.html	4	quotes	A Completely Free Market	Yuval Noah Harari
governance	governance.html	4	quotes	Conservatives and Progressives	G. K. Chesterton
governance	governance.html	4	quotes	Democracy is Worst Form of Government	Winston Churchill
governance	governance.html	4	quotes	Every Body cries, a Union is absolutely necessary	Benjamin Franklin
governance	governance.html	4	quotes	Good Management is Like The Beatles	Steve Jobs
governance	governance.html	4	quotes	Governance is essential	Tim O'Reilly
governance	governance.html	4	quotes	Government has a final responsibility for the well-being of its citizenship	Franklin D. Roosevelt
governance	governance.html	4	quotes	Governments losing their ability to anticipate events	Edward Luce
governance	governance.html	4	quotes	The great primeval contract of eternal society	Edmund Burke
governance	governance.html	4	quotes	Ignorant and Free	Thomas Jefferson
governance	governance.html	4	quotes	Immigration is tough, and it always has been	Barack Obama
governance	governance.html	4	quotes	Invest in your employees	Jasmine Donovan
governance	governance.html	4	quotes	Labor is the Superior of Capital	Abraham Lincoln
governance	governance.html	4	quotes	The legitimate object of government	Abraham Lincoln
governance	governance.html	4	quotes	Liberalism is not Socialism	Winston Churchill
governance	governance.html	4	quotes	Life is a series of daring adventures from a secure base	David Brooks
governance	governance.html	4	quotes	Living with the strains of complexity	Daniel Patrick Moynihan
governance	governance.html	4	quotes	Mankind desperately needs revolutionary leadership	Tom Hayden
governance	governance.html	4	quotes	No Perfect Answer	Barack Obama
governance	governance.html	4	quotes	Nordic societies have simply taken the job of government seriously	Anu Partanen
governance	governance.html	4	quotes	Our political system is not equipped to deliver solutions	Leah Greenberg and Ezra Levin
governance	governance.html	4	quotes	The people are what matter to government	Frances Perkins
governance	governance.html	4	quotes	Preparing Managers to Manage	Matthew Stewart
governance	governance.html	4	quotes	The producing of good citizens	Juan Louis Vives
governance	governance.html	4	quotes	A reactionary conservative party	Leah Greenberg and Ezra Levin
governance	governance.html	4	quotes	Responsible Nationalism	Edward Luce
governance	governance.html	4	quotes	Socialism is their name for anything that helps the people	Harry S. Truman
governance	governance.html	4	quotes	Stakeholder Capitalism	Frank W. Abrams
governance	governance.html	4	quotes	Taking a Fence Down	G. K. Chesterton
governance	governance.html	4	quotes	To build a new and vital commons sector	Peter Barnes
governance	governance.html	4	quotes	Trust in the Future	Yuval Noah Harari
governance	governance.html	4	quotes	Two ideas of government	William Jennings Bryan
governance	governance.html	4	quotes	We may be the last generation in the experiment with living	Tom Hayden
governance	governance.html	4	quotes	We need governments to provide clear pathways	Larry Fink
governance	governance.html	4	quotes	When Growth Becomes a Supreme Good	Yuval Noah Harari
governance	governance.html	4	quotes	The World Empire enforces World Peace	Yuval Noah Harari
happiness	happiness.html	4	quotes	Absorption in something outside us	Adam Gopnik
happiness	happiness.html	4	quotes	What we need for happiness	Enrique Peñalosa
hope	hope.html	4	quotes	Unlike cynicism, hopefulness is hard-earned	Nick Cave
humanism	humanism.html	4	quotes	Apes and Humans	Carl Sagan and Ann Druyan
humanism	humanism.html	4	quotes	Art presents us with a window into the minds of these people	Genevieve von Petzinger
humanism	humanism.html	4	quotes	The center of every man's existence is a dream	G. K. Chesterton
humanism	humanism.html	4	quotes	Chimps and Humans	Carl Sagan and Ann Druyan
humanism	humanism.html	4	quotes	Cockpits with Instruments Controlled by Gremlins	Robert D. Austin
humanism	humanism.html	4	quotes	God and Morality	Frans de Waal
humanism	humanism.html	4	quotes	Her faith had twisted very early in her childhood	Lauren Groff
humanism	humanism.html	4	quotes	Imagination is not a means of making money	Ursula K. Le Guin
humanism	humanism.html	4	quotes	An Invincible Summer	Albert Camus
humanism	humanism.html	4	quotes	An Irreplaceable Compact	Edmund Crispin
humanism	humanism.html	4	quotes	The modern horrors of bureaucracy	Amanda Cross
humanism	humanism.html	4	quotes	Monkeys with money and guns	Tom Waits
humanism	humanism.html	4	quotes	The Most Dangerous of Devotions	E. O. Wilson
humanism	humanism.html	4	quotes	Only a Human Being	Albert Einstein
humanism	humanism.html	4	quotes	Rationality is not the strong suit of our species	Michael Morris
humanism	humanism.html	4	quotes	The Real Problem of Humanity	E. O. Wilson
humanism	humanism.html	4	quotes	Safe in the hands of a force far greater	Lauren Groff
humanism	humanism.html	4	quotes	The sort of organisms that interpret and modify their agency	Amélie Rorty
humanism	humanism.html	4	quotes	Start with romance and build to a reality	Ray Bradbury
humanism	humanism.html	4	quotes	Symbolic Language	David Christian
humanism	humanism.html	4	quotes	To end up here in a pile of bones	Frank Capra
humanism	humanism.html	4	quotes	To prolong our presence on the face of the Earth	Jonas Salk
humanism	humanism.html	4	quotes	To refuse Apocalypse in all its forms	Leif Enger
humanism	humanism.html	4	quotes	To simply see human beings	Charles Woodson
humanism	humanism.html	4	quotes	The Undisputed Sovereignty of the Human Being	Wynton Marsalis
humanism	humanism.html	4	quotes	We All Derive From the Same Source	Henry Miller
humanism	humanism.html	4	quotes	We are in Eden still	G. K. Chesterton
humanism	humanism.html	4	quotes	We're part of something continuous	Moira Buffini
humanism	humanism.html	4	quotes	When machines are considered more important than people	Martin Luther King Jr.
humanism	humanism.html	4	quotes	A Work Ethic Gone Mad	Matthew Stewart
identity	identity.html	4	quotes	The new form of the problem of identity	Rollo May
imperfection	imperfection.html	4	quotes	Between Saturday night and Sunday morning	Jimmy Buffet
imperfection	imperfection.html	4	quotes	Continually debating people and never winning	Scott Adams
imperfection	imperfection.html	4	quotes	Expectations of holiness	William Blake
imperfection	imperfection.html	4	quotes	Finish every day and be done with it	Ralph Waldo Emerson
imperfection	imperfection.html	4	quotes	Four Sentences that Lead to Wisdom	Louise Penny
imperfection	imperfection.html	4	quotes	I learned a lot of things from failure	Brooks Robinson
imperfection	imperfection.html	4	quotes	I'll take the big sordid dirty crooked city	Raymond Chandler
imperfection	imperfection.html	4	quotes	Life is not like formula fiction	Anne Lamott
imperfection	imperfection.html	4	quotes	Unbelievable Heroes	John Rogers
individuals	individuals.html	4	quotes	All must be held valuable, or none	Edmund Crispin
individuals	individuals.html	4	quotes	All of us are trim tabs	Jeff Bridges
individuals	individuals.html	4	quotes	Art is a Hammer	Bertolt Brecht
individuals	individuals.html	4	quotes	The best way to predict the future is to invent it	Alan Kay
individuals	individuals.html	4	quotes	Careful, thoughtful, small, practical efforts	Joseph L. Badaracco, Jr.
individuals	individuals.html	4	quotes	Changing the World	Margaret Mead
individuals	individuals.html	4	quotes	Creatively Maladjusted	Martin Luther King Jr.
individuals	individuals.html	4	quotes	Critical Thinking Followed by Action	Dalai Lama
individuals	individuals.html	4	quotes	Do the Right Thing	Mark Twain
individuals	individuals.html	4	quotes	Down These Mean Streets	Raymond Chandler
individuals	individuals.html	4	quotes	History is not some self-driving car	Edward Luce
individuals	individuals.html	4	quotes	The Inner Life of the Artist	Edward Hopper
individuals	individuals.html	4	quotes	Labor is the Superior of Capital	Abraham Lincoln
individuals	individuals.html	4	quotes	Life can be much broader	Steve Jobs
individuals	individuals.html	4	quotes	Little things seen largely	Otto Jespersen
individuals	individuals.html	4	quotes	The Makers of Things	Barack Obama
individuals	individuals.html	4	quotes	Only Two Sources of Real Wealth	Dorothy L. Sayers
individuals	individuals.html	4	quotes	An ordinary person, doing an ordinary job	Martin Luther King Jr.
individuals	individuals.html	4	quotes	Our privileges can be no greater than our obligations	John F. Kennedy
individuals	individuals.html	4	quotes	People ask me to predict the future	Ray Bradbury
individuals	individuals.html	4	quotes	People with Passion	Steve Jobs
individuals	individuals.html	4	quotes	The Philosophy of Jazz	Wynton Marsalis
individuals	individuals.html	4	quotes	Price of Success	Frank Lloyd Wright
individuals	individuals.html	4	quotes	Progress Depends on the Unreasonable Man	George Bernard Shaw
individuals	individuals.html	4	quotes	Small and Obscure Deeds	Albert Schweitzer
individuals	individuals.html	4	quotes	Ten thousand fools proclaim themselves	Martin Luther King Jr.
individuals	individuals.html	4	quotes	Think globally, act locally	Disputed
individuals	individuals.html	4	quotes	True Character	E. O. Wilson
individuals	individuals.html	4	quotes	The Undisputed Sovereignty of the Human Being	Wynton Marsalis
individuals	individuals.html	4	quotes	Vital and Significant Forms of Art	Raymond Chandler
individuals	individuals.html	4	quotes	We All Derive From the Same Source	Henry Miller
individuals	individuals.html	4	quotes	Wriggling	E. M. Forster
integral	integral.html	4	quotes	An assembly that meshes over a specific problem	John Summers
integral	integral.html	4	quotes	The Beautiful, the Good and the True	Ken Wilber
integral	integral.html	4	quotes	A book is a man's best friend	Groucho Marx
integral	integral.html	4	quotes	Continually debating people and never winning	Scott Adams
integral	integral.html	4	quotes	Everybody Has Some Important Pieces of the Truth	Ken Wilber
integral	integral.html	4	quotes	Everything had nuance	Celeste Ng
integral	integral.html	4	quotes	An Integral God	Ken Wilber
integral	integral.html	4	quotes	The language of religion and poetry	Niels Bohr
integral	integral.html	4	quotes	The Left Hand Dimension	Ken Wilber
integral	integral.html	4	quotes	Mastery of Inner and Outer Worlds	Carl Jung
integral	integral.html	4	quotes	Only Connect	E. M. Forster
integral	integral.html	4	quotes	The Rainbow Bridge	E. M. Forster
integral	integral.html	4	quotes	Seeing the Bigger Picture from Multiple Angles	Jeff Bezos and Jason Fried
integral	integral.html	4	quotes	Superstition is not mere intellectual error	Edmund Crispin
integral	integral.html	4	quotes	Technology married with the humanities	Steve Jobs
integral	integral.html	4	quotes	We are idealists and we are realists	Alan Lightman
liberty	liberty.html	4	quotes	An agenda of ambition and hope	Emmanuel Macron
liberty	liberty.html	4	quotes	Between Stimulus and Response	Rollo May
liberty	liberty.html	4	quotes	The Challenge of Swing	Wynton Marsalis
liberty	liberty.html	4	quotes	Cockpits with Instruments Controlled by Gremlins	Robert D. Austin
liberty	liberty.html	4	quotes	The Extent of Freedom in All of its Dimensions	Anthony M. Kennedy
liberty	liberty.html	4	quotes	Freedom of Expression in Business	Tom Peters and Robert H. Waterman Jr.
liberty	liberty.html	4	quotes	Freedom of Judgment	Baruch Spinoza
liberty	liberty.html	4	quotes	The heart of liberty	Anthony M. Kennedy
liberty	liberty.html	4	quotes	Ignorant and Free	Thomas Jefferson
liberty	liberty.html	4	quotes	Inextricably Linked in Freedom	Wynton Marsalis
liberty	liberty.html	4	quotes	Man must believe in an open future	Colin Wilson
liberty	liberty.html	4	quotes	Men Fear Thought	Bertrand Russell
liberty	liberty.html	4	quotes	Model II Decision-Making	Chris Argyris and Donald Schön
liberty	liberty.html	4	quotes	Model II Values	Chris Argyris and Donald Schön
liberty	liberty.html	4	quotes	More than enough	William Blake
liberty	liberty.html	4	quotes	The Most Precious Kind of Freedom	David Foster Wallace
liberty	liberty.html	4	quotes	Our privileges can be no greater than our obligations	John F. Kennedy
liberty	liberty.html	4	quotes	Peace with Justice	Dwight D. Eisenhower
liberty	liberty.html	4	quotes	The Philosophy of Jazz	Wynton Marsalis
liberty	liberty.html	4	quotes	Postel’s Law	Jon Postel
liberty	liberty.html	4	quotes	Ten Commandments for Teachers	Bertrand Russell
liberty	liberty.html	4	quotes	To choose one's attitude	Victor Frankl
liberty	liberty.html	4	quotes	The World is a Wonderfully Weird Place	Tom Robbins
love	love.html	4	quotes	The cause which is blocking all progress	G. K. Chesterton
love	love.html	4	quotes	The difference between construction and creation	G. K. Chesterton
love	love.html	4	quotes	A diminishing sense of shared humanity	Brené Brown
love	love.html	4	quotes	The drive to love your partner is universal	Nicholas Christakis
love	love.html	4	quotes	The Four-Fold Way	Angeles Arrien
love	love.html	4	quotes	The fundamental goodness of human nature	Thomas Keating
love	love.html	4	quotes	A Hundred Species of Love	Richard Powers
love	love.html	4	quotes	Integrity and Conviction	Wynton Marsalis
love	love.html	4	quotes	It's sports and it's all love	Moritz Wagner
love	love.html	4	quotes	Love is the ultimate and the highest goal	Victor Frankl
love	love.html	4	quotes	The Love of What We are Doing	Wynton Marsalis
love	love.html	4	quotes	Making something with a great deal of care and love	Steve Jobs
love	love.html	4	quotes	The moment we cease to hold each other	James Baldwin
love	love.html	4	quotes	Only Connect	E. M. Forster
love	love.html	4	quotes	The original naiveté	Henri Matisse
love	love.html	4	quotes	Our Reply to Violence	Leonard Bernstein
love	love.html	4	quotes	Practice kindness all day to everybody	Jack Kerouac
love	love.html	4	quotes	The productive orientation is expressed in love	Erich Fromm
love	love.html	4	quotes	Public morality	Robert B. Reich
love	love.html	4	quotes	The Rainbow Bridge	E. M. Forster
love	love.html	4	quotes	This dear fucked-up planet	Henry Miller
love	love.html	4	quotes	Thou shalt love thy neighbour as thyself	Jesus
love	love.html	4	quotes	tikkun olam	John Gottman
love	love.html	4	quotes	Unarmed Truth and Unconditional Love	Martin Luther King Jr.
love	love.html	4	quotes	The World is a Wonderfully Weird Place	Tom Robbins
meaning	meaning.html	4	quotes	Before I started school striking	Greta Thunberg
meaning	meaning.html	4	quotes	Human life is complicated	Tyler Cowen
meaning	meaning.html	4	quotes	Liberation from the tasks that had given meaning to life	Jonathan Franzen
meaning	meaning.html	4	quotes	Meaningful Activities	Paul Bloom
meaning	meaning.html	4	quotes	We are here on Earth to fart around	Kurt Vonnegut
meaning	meaning.html	4	quotes	What makes an activity meaningful?	Paul Bloom
mission	mission.html	4	quotes	The axis is constructive-destructive	Steve Jobs
mission	mission.html	4	quotes	Each man is questioned by life	Victor Frankl
mission	mission.html	4	quotes	Ends for which We Live	Martin Luther King Jr.
mission	mission.html	4	quotes	Finish every day and be done with it	Ralph Waldo Emerson
mission	mission.html	4	quotes	The intricate riddle of life	Mary Shelley
mission	mission.html	4	quotes	Let us accept our own responsibility for the future	John F. Kennedy
mission	mission.html	4	quotes	The lie of retirement	Milton Glaser
mission	mission.html	4	quotes	Living happily ever after	Bob Mandel
mission	mission.html	4	quotes	The malleability of life	David Sloan Wilson
mission	mission.html	4	quotes	Man must believe in an open future	Colin Wilson
mission	mission.html	4	quotes	A Meaningful Life	Yuval Noah Harari
mission	mission.html	4	quotes	Our long-term personal and societal goals	David Sloan Wilson
mission	mission.html	4	quotes	Selling sugared water	Steve Jobs
mission	mission.html	4	quotes	tikkun olam	John Gottman
mission	mission.html	4	quotes	To Give in the Same Measure	Albert Einstein
mission	mission.html	4	quotes	To prolong our presence on the face of the Earth	Jonas Salk
mission	mission.html	4	quotes	The welfare of the whole human race	Arnold J. Toynbee
mission	mission.html	4	quotes	We make money to make more movies	Walt Disney
mission	mission.html	4	quotes	We should always be fighting evil	Stan Lee
mission	mission.html	4	quotes	When old men plant trees	Elton Trueblood
mission	mission.html	4	quotes	While he was focusing on the inner self, his outer world has gone to pot	Clare W. Graves
mission	mission.html	4	quotes	A Why to Live	Friedrich Nietzsche
mission	mission.html	4	quotes	A Work Ethic Gone Mad	Matthew Stewart
mission	mission.html	4	quotes	A world that is tolerable	Walter Mosley
mission	mission.html	4	quotes	Your company’s purpose is its north star	Larry Fink
music	music.html	4	quotes	Notation not to be confused with music itself	Winthrop Sargeant
nature	nature.html	4	quotes	Nature made a mockery of information technology	Jonathan Franzen
parenthood	parenthood.html	4	quotes	I must study politics and war	John Adams
parenthood	parenthood.html	4	quotes	The institution of the family	Daniel Patrick Moynihan
parenthood	parenthood.html	4	quotes	Life is a series of daring adventures from a secure base	David Brooks
parenthood	parenthood.html	4	quotes	No Philosophy of Family Life	David Brooks
parenthood	parenthood.html	4	quotes	Quality of Children vs. Quantity	Margaret Mead
parenthood	parenthood.html	4	quotes	That community asks for and gets chaos	Daniel Patrick Moynihan
parenthood	parenthood.html	4	quotes	You can simply focus on raising a human being	Anu Partanen
patriotism	patriotism.html	4	quotes	No true patriot	G. K. Chesterton
philosophy	philosophy.html	4	quotes	The limitations of specialization	Richard Feynman
play	play.html	4	quotes	Play is a thing on its own	Johan Huizinga
population	population.html	4	quotes	Intelligent guides of family planning	Martin Luther King Jr.
power	power.html	4	quotes	The more they yearned for omnipotence	Ross MacDonald
practical	practical.html	4	quotes	Careful, thoughtful, small, practical efforts	Joseph L. Badaracco, Jr.
practical	practical.html	4	quotes	Minute Particulars	William Blake
practical	practical.html	4	quotes	Rough consensus and running code	David D. Clark
practical	practical.html	4	quotes	Steve Jobs Ideals	Ron Johnson
practopian	practopian.html	4	quotes	Which side will lose by winning	Richard Powers
progress	progress.html	4	quotes	An agenda of ambition and hope	Emmanuel Macron
progress	progress.html	4	quotes	The Art of Progress	Alfred North Whitehead
progress	progress.html	4	quotes	The cause which is blocking all progress	G. K. Chesterton
progress	progress.html	4	quotes	The Change Dilemma	Sydney Harris
progress	progress.html	4	quotes	Changing the World	Margaret Mead
progress	progress.html	4	quotes	Conservatives and Progressives	G. K. Chesterton
progress	progress.html	4	quotes	Critical Thinking Followed by Action	Dalai Lama
progress	progress.html	4	quotes	Daily Acts of Trivia	Robert Heinlein
progress	progress.html	4	quotes	Economies that enable us to thrive	Kate Raworth
progress	progress.html	4	quotes	Faster Horses	Henry Ford
progress	progress.html	4	quotes	A Happy Man	Albert Einstein
progress	progress.html	4	quotes	I Dream Things That Never Were	George Bernard Shaw
progress	progress.html	4	quotes	Introduction of a new order of things	Niccolò Machiavelli
progress	progress.html	4	quotes	Life can be much broader	Steve Jobs
progress	progress.html	4	quotes	The Makers of Things	Barack Obama
progress	progress.html	4	quotes	Most humans desire cultural stability, not change	Stephen E. Nash
progress	progress.html	4	quotes	People ask me to predict the future	Ray Bradbury
progress	progress.html	4	quotes	People with Passion	Steve Jobs
progress	progress.html	4	quotes	The Power of Art	Wynton Marsalis
progress	progress.html	4	quotes	Progress Depends on Retentiveness	George Santayana
progress	progress.html	4	quotes	Progress Depends on the Unreasonable Man	George Bernard Shaw
progress	progress.html	4	quotes	A Return to These Truths	Barack Obama
progress	progress.html	4	quotes	Small and Obscure Deeds	Albert Schweitzer
progress	progress.html	4	quotes	Steve Jobs Ideals	Ron Johnson
progress	progress.html	4	quotes	Taking a Fence Down	G. K. Chesterton
progress	progress.html	4	quotes	Ten thousand fools proclaim themselves	Martin Luther King Jr.
progress	progress.html	4	quotes	This dear fucked-up planet	Henry Miller
progress	progress.html	4	quotes	The time-worn yoke of their opinions	Ralph Waldo Emerson
progress	progress.html	4	quotes	Walter Reuther and the Ford Robots	Walter Reuther
progress	progress.html	4	quotes	Where the Puck is Going to Be	Steve Jobs
progress	progress.html	4	quotes	You are going to have to make it different	Jacob Bronowski
property	property.html	4	quotes	National parks and reserves	John F. Kennedy
reciprocity	reciprocity.html	4	quotes	By Gifts One Makes Slaves	Peter Freuchen
religion	religion.html	4	quotes	The Celestial Teapot	Bertrand Russell
religion	religion.html	4	quotes	A church you could bear	Leif Enger
religion	religion.html	4	quotes	God and Morality	Frans de Waal
religion	religion.html	4	quotes	Her faith had twisted very early in her childhood	Lauren Groff
religion	religion.html	4	quotes	If triangles had a god	Montesquieu
religion	religion.html	4	quotes	An Integral God	Ken Wilber
religion	religion.html	4	quotes	The language of religion and poetry	Niels Bohr
religion	religion.html	4	quotes	Larger, freer, and more loving	James Baldwin
religion	religion.html	4	quotes	Moral Religion	Albert Einstein
religion	religion.html	4	quotes	The Most Dangerous of Devotions	E. O. Wilson
religion	religion.html	4	quotes	The Mysterious	Albert Einstein
religion	religion.html	4	quotes	Religions are great bushy trees	David Sloan Wilson
religion	religion.html	4	quotes	This Highest Kind of Religious Feeling	Albert Einstein
religion	religion.html	4	quotes	The Toxic Mix of Religion and Tribalism	E. O. Wilson
religion	religion.html	4	quotes	True Character	E. O. Wilson
religion	religion.html	4	quotes	We Must Respect the Other Fellow's Religion	H. L. Mencken
retention	retention.html	4	quotes	Progress Depends on Retentiveness	George Santayana
rule of law	rule-of-law.html	4	quotes	Any Love for Justice	James Baldwin
rule of law	rule-of-law.html	4	quotes	Moral Religion	Albert Einstein
rule of law	rule-of-law.html	4	quotes	Peace with Justice	Dwight D. Eisenhower
rule of law	rule-of-law.html	4	quotes	Regulating the ownership of data	Yuval Noah Harari
science	science.html	4	quotes	An agenda of ambition and hope	Emmanuel Macron
science	science.html	4	quotes	Apes and Humans	Carl Sagan and Ann Druyan
science	science.html	4	quotes	Art, Science and Empire	William Blake
science	science.html	4	quotes	Chimps and Humans	Carl Sagan and Ann Druyan
science	science.html	4	quotes	Discoveries and Inventions	Abraham Lincoln
science	science.html	4	quotes	The exercise of the intellect	Alexis de Tocqueville
science	science.html	4	quotes	Human psychology will never be fully explained	Adam Gopnik
science	science.html	4	quotes	The Mysterious	Albert Einstein
science	science.html	4	quotes	Notions to Explain Nature	Baruch Spinoza
science	science.html	4	quotes	The only dependable things are humility and looking	Richard Powers
science	science.html	4	quotes	Simplicity and Complexity	Albert Einstein
science	science.html	4	quotes	The Supreme Goal of All Theory	Albert Einstein
science	science.html	4	quotes	The Toxic Mix of Religion and Tribalism	E. O. Wilson
science	science.html	4	quotes	Violent Opposition from Mediocre Minds	Albert Einstein
science	science.html	4	quotes	When you can measure what you are speaking about	Lord Kelvin
society	society.html	4	quotes	All of us are trim tabs	Jeff Bridges
society	society.html	4	quotes	The American cult of the individual	Wade Davis
society	society.html	4	quotes	A beast or a god	Aristotle
society	society.html	4	quotes	Capitalism as a Market Society	Yanis Varoufakis
society	society.html	4	quotes	Capitalism works best in societies where there are high levels of trust	Edward Luce
society	society.html	4	quotes	Ceremonies are designed to	Sebastian Junger
society	society.html	4	quotes	Chaos and Mediocrity	Joe Boyd
society	society.html	4	quotes	The chicken experiment	David Sloan Wilson
society	society.html	4	quotes	Civilization was a thin and precarious crust	John Maynard Keynes
society	society.html	4	quotes	Cooperative communication	Brian Hare and Vanessa Woods
society	society.html	4	quotes	Culture can be either mutualistic or predatory	Victor Hwang
society	society.html	4	quotes	The economy is too important to leave to the economists	Yanis Varoufakis
society	society.html	4	quotes	The encoding of the Tribe Drive in our DNA	David R. Samson
society	society.html	4	quotes	The eternal struggle between good and evil	David Sloan Wilson
society	society.html	4	quotes	Flexible cooperation with strangers	Yuval Noah Harari
society	society.html	4	quotes	Freedom of Judgment	Baruch Spinoza
society	society.html	4	quotes	The freedom to enact other forms of social existence	David Graeber and David Wengrow
society	society.html	4	quotes	Frivolous and fanciful distinctions	James Madison
society	society.html	4	quotes	The great primeval contract of eternal society	Edmund Burke
society	society.html	4	quotes	The group of people that you would both help feed and help defend	Sebastian Junger
society	society.html	4	quotes	Humans are the tribal animal	Michael Morris
society	society.html	4	quotes	If you'll just rattle your jewelry	John Lennon
society	society.html	4	quotes	I'll take the big sordid dirty crooked city	Raymond Chandler
society	society.html	4	quotes	Individualized lifestyles deeply brutalizing to the human spirit	Sebastian Junger
society	society.html	4	quotes	Investing in other people's children	Robert Putnam
society	society.html	4	quotes	It's the rich class that's winning	Warren Buffett
society	society.html	4	quotes	Labor is the Superior of Capital	Abraham Lincoln
society	society.html	4	quotes	The legitimate object of government	Abraham Lincoln
society	society.html	4	quotes	Living in small groups has been baked into our psyches	David Sloan Wilson
society	society.html	4	quotes	Many humans just don't like their families	David Graeber and David Wengrow
society	society.html	4	quotes	Mass Movements and Boredom	Eric Hoffer
society	society.html	4	quotes	Model II Decision-Making	Chris Argyris and Donald Schön
society	society.html	4	quotes	Model II Values	Chris Argyris and Donald Schön
society	society.html	4	quotes	The more they yearned for omnipotence	Ross MacDonald
society	society.html	4	quotes	My Life Belongs to the Whole Community	George Bernard Shaw
society	society.html	4	quotes	No Philosophy of Family Life	David Brooks
society	society.html	4	quotes	Nurturance is a master variable	David Sloan Wilson
society	society.html	4	quotes	The only thing that's constant there is other people	Jim Coan
society	society.html	4	quotes	The Opposite of Popularizing Economics	Yanis Varoufakis
society	society.html	4	quotes	Our tribal instincts are not bugs	Michael Morris
society	society.html	4	quotes	Paradoxes rationally serve as tribal loyalty tests	David R. Samson
society	society.html	4	quotes	Peace with Justice	Dwight D. Eisenhower
society	society.html	4	quotes	People are finally finding out that the guy next door isn't a bad egg	Robert Riskin
society	society.html	4	quotes	Power and Privilege have been amassed	Peter Boettke
society	society.html	4	quotes	The Power of Stakeholder Capitalism	Larry Fink
society	society.html	4	quotes	Public morality	Robert B. Reich
society	society.html	4	quotes	A raving demagogue counseling hatred	Carl Sagan and Ann Druyan
society	society.html	4	quotes	Relationships among groups	David Sloan Wilson
society	society.html	4	quotes	Sacred values	David R. Samson
society	society.html	4	quotes	Small groups are a fundamental unit of human social organization	David Sloan Wilson
society	society.html	4	quotes	Social resilience	Sebastian Junger
society	society.html	4	quotes	The Social Suite	Nicholas Christakis
society	society.html	4	quotes	Societies are not merely statistical aggregations	Lester Thurow
society	society.html	4	quotes	The stagnation of American middle-class living standards	Ben Friedman
society	society.html	4	quotes	The systematic weaponization of the human Tribe Drive	David R. Samson
society	society.html	4	quotes	The Tribe Drive	David R. Samson
society	society.html	4	quotes	A tribe is a creed	David R. Samson
society	society.html	4	quotes	True Character	E. O. Wilson
